1.73263e-05 4.60617e-06 1.49779e-06 4.5311e-06 5.78002e-06 1.24258e-05 4.67407e-07 2.34347e-05 0.000114798 4.6144e-05 1.29385e-05 2.16537e-06 3.40944e-06 2.85942e-06 5.01324e-06 2.05798e-06 5.83867e-06 1.54629e-06 7.01226e-06 1.37484e-05 1.36889e-05 7.26665e-07 3.34763e-06 3.9829e-06 1.69568e-05 2.51171e-05 3.03423e-05 2.49955e-05 1.35749e-05 2.18494e-06 1.83726e-06 1.4129e-05
5.58336e-05 3.74678e-05 1.41613e-05 1.09767e-05 1.20796e-05 4.65673e-06 5.71369e-06 5.90596e-05 0.000167276 6.17979e-05 1.84338e-06 5.8543e-06 7.56582e-06 4.15373e-06 8.82867e-06 1.155e-06 1.5771e-05 1.26695e-05 3.35279e-06 1.53389e-05 1.21372e-05 2.55419e-07 9.48533e-06 2.39423e-05 2.36693e-05 2.12136e-05 1.97202e-05 2.52134e-05 2.72046e-05 1.00379e-05 6.24674e-06 1.98239e-05
7.58407e-05 7.03028e-05 2.85404e-05 1.61596e-05 1.09033e-05 4.99169e-06 2.90088e-05 3.33701e-05 2.26987e-05 8.80138e-06 5.89969e-06 1.25254e-05 1.21533e-05 6.67208e-06 7.64681e-06 1.10124e-06 4.18534e-06 8.91746e-06 8.6242e-06 1.15533e-05 1.53844e-05 7.33059e-06 3.43341e-06 1.67119e-06 1.6347e-06 5.89861e-06 1.14644e-05 1.33462e-05 1.52417e-05 4.46247e-06 1.86666e-06 2.41572e-05
2.91288e-05 1.12736e-05 8.81633e-06 1.2491e-05 4.08988e-06 1.43174e-05 5.08863e-05 3.91488e-05 1.08246e-05 1.51206e-06 8.93367e-06 3.0967e-05 2.18875e-05 1.35351e-06 3.46972e-06 4.16248e-06 8.39475e-06 6.23346e-06 3.36345e-06 6.12282e-06 9.74376e-06 5.19959e-06 3.66359e-05 2.1156e-05 1.15008e-06 5.04228e-06 7.81584e-06 9.63748e-06 1.45778e-05 1.95575e-05 2.61481e-07 2.19299e-05
7.07515e-06 1.01661e-05 2.83498e-05 2.5466e-05 1.21879e-05 3.30456e-06 6.2952e-06 1.32122e-05 1.32999e-05 5.37934e-06 5.69034e-06 1.94155e-05 2.03957e-05 2.166e-06 2.42643e-06 8.04433e-06 9.22087e-06 2.48926e-05 8.42915e-06 3.66558e-07 1.21154e-05 8.6973e-06 3.70935e-05 2.57935e-05 4.45287e-07 9.44488e-07 5.5127e-06 2.24244e-06 1.21259e-05 2.1944e-05 5.83598e-07 7.85427e-06
9.58855e-07 1.22092e-05 3.44829e-05 2.52673e-05 1.82019e-05 1.1437e-05 1.18203e-05 2.58452e-06 1.84955e-08 1.94993e-06 7.04898e-06 1.36248e-05 1.69668e-05 3.99541e-06 1.18584e-06 3.4119e-06 2.34385e-06 3.49836e-05 1.83613e-05 6.4839e-06 1.03627e-05 2.06421e-05 6.75488e-06 5.90484e-07 1.2186e-06 5.76595e-06 1.35525e-05 4.8721e-06 2.38537e-06 7.40654e-06 8.68442e-07 7.43513e-07
1.54061e-06 3.6579e-05 2.12971e-05 6.5424e-06 2.86507e-06 1.32169e-05 2.18258e-05 1.88907e-05 9.89728e-06 4.80227e-06 1.50625e-06 1.29862e-06 1.27502e-06 3.11933e-06 4.62314e-06 1.06828e-05 3.59798e-07 8.63639e-06 5.96806e-06 6.06626e-06 4.30778e-06 2.82e-06 1.5648e-05 8.17876e-06 5.24856e-07 4.63603e-06 1.19235e-07 1.87994e-06 1.45803e-05 6.82115e-06 6.78677e-06 1.51101e-05
6.45206e-06 3.87278e-05 2.64194e-05 3.00659e-06 1.03275e-05 1.72426e-05 6.55934e-06 1.17335e-05 3.28595e-05 2.26535e-05 2.19265e-06 2.7216e-05 1.77569e-05 2.67854e-06 4.46364e-06 5.86342e-06 7.19103e-07 4.67967e-07 3.28656e-06 7.65088e-06 4.15658e-06 1.87272e-06 1.98846e-05 1.45531e-05 1.89507e-06 1.65146e-05 2.7953e-05 1.15512e-05 2.21488e-05 1.93452e-05 4.20162e-05 2.56552e-05
1.2362e-05 2.15673e-05 2.52414e-05 1.74046e-05 1.92708e-05 1.95039e-05 1.07759e-06 2.40823e-05 6.82843e-05 3.55595e-05 6.76976e-06 1.40683e-05 1.95025e-05 3.71224e-06 7.27894e-06 1.43166e-05 9.14751e-07 1.31854e-06 7.00672e-06 5.76752e-06 2.87961e-06 2.14528e-06 6.62524e-06 7.13887e-06 4.56353e-07 1.85722e-05 4.57912e-05 2.67089e-05 1.0565e-06 1.91945e-05 3.39331e-05 1.63545e-05
7.1996e-06 3.08119e-06 3.57696e-06 6.46717e-06 1.08861e-05 7.83214e-06 8.75108e-07 1.11332e-05 3.62421e-05 3.35904e-05 3.64462e-06 9.71841e-06 3.5716e-05 1.0091e-05 2.50327e-06 8.39477e-07 3.44508e-06 6.00746e-06 3.45529e-06 1.65367e-06 6.49152e-06 1.78885e-06 1.9876e-06 2.97741e-07 1.19084e-06 4.04433e-07 3.40159e-06 1.0446e-05 3.53486e-06 1.20801e-05 2.43698e-05 8.78686e-06
